radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,520,4,27480,220966112,104,100.5691427,13.7375128,367,138,1,1534075151,1751488652,0
LTE,520,18,4350,24766583,244,100.5716565,13.7359759,394,81,1,1588023092,1740383948,0
NR,520,18,4350,177225522,332,100.5720538,13.7365755,390,2,1,1517130922,1744814611,0
LTE,520,18,4350,79697698,63,100.5723076,13.7363081,512,12,1,1635466214,1738354015,0
LTE,520,18,4350,60019278,357,100.5719765,13.7361738,480,46,1,1581051681,1745520110,0
NR,520,18,20988,49551303,137,100.5741845,13.7352099,265,175,1,1553166839,1743685283,0
NR,520,4,20988,140182407,408,100.5741796,13.7348247,229,173,1,1698284982,1742056030,0
LTE,520,4,20988,63231862,404,100.5741472,13.7347194,534,14,1,1589278965,1742811467,0
LTE,520,0,39719,166056281,134,100.576681,13.7338706,577,37,1,1585558944,1736882286,0
NR,520,5,39719,141163386,421,100.5765039,13.7337858,263,194,1,1526538262,1742135498,0
LTE,520,5,39719,262936414,161,100.576876,13.7336007,472,130,1,1505420672,1744874977,0
LTE,520,25,19642,12897782,70,100.5788963,13.7324034,362,42,1,1652418392,1751740120,0
LTE,520,4,19642,264655996,100,100.5790471,13.7324077,680,3,1,1538866515,1746548901,0
LTE,520,18,19642,223244555,249,100.5790803,13.7322926,667,186,1,1588315542,1738496686,0
LTE,520,4,47475,20946086,366,100.5810212,13.7310836,611,77,1,1654875729,1749629188,0
LTE,520,4,47475,105973036,467,100.5810304,13.7312687,565,90,1,1609876896,1753334806,0
UMTS,520,5,47475,31671731,355,100.5813844,13.731003,770,131,1,1688138766,1735666034,0
NR,520,99,47475,44036477,367,100.5812454,13.7310043,336,129,1,1632113400,1740080521,0
LTE,520,4,47475,142753032,367,100.5811228,13.7310413,597,57,1,1569363426,1735344752,0
NR,520,25,47475,90232232,204,100.5810598,13.7312009,414,55,1,1686173164,1735328853,0
NR,520,4,58482,56530667,320,100.5835405,13.7296931,299,84,1,1683004513,1743545860,0
NR,520,18,58482,122839208,340,100.5832613,13.7299565,400,39,1,1630935471,1754625932,0
UMTS,520,5,58482,12834118,218,100.5831012,13.7299891,1149,82,1,1654925020,1740596958,0
LTE,520,5,58482,230501504,379,100.5832972,13.7297554,607,22,1,1610857035,1742102354,0
UMTS,520,4,58482,145032743,210,100.5832444,13.7297783,768,31,1,1656195791,1741038365,0
LTE,520,99,49102,261309621,16,100.585405,13.7285035,673,59,1,1567005818,1741054668,0
LTE,520,5,49102,76281972,350,100.5857869,13.7287599,443,188,1,1501750832,1754756438,0
NR,520,18,49102,194209781,474,100.5853327,13.7287928,401,60,1,1571473937,1738358621,0
UMTS,520,4,45514,139549567,29,100.588128,13.7272963,901,25,1,1639794776,1746268901,0
UMTS,520,4,45514,76087120,218,100.5882026,13.7277114,818,74,1,1536162195,1735427369,0
LTE,520,4,45514,225605380,364,100.5880835,13.7273451,504,46,1,1568143054,1750970377,0
LTE,520,99,45514,42674927,323,100.5883746,13.7274297,656,44,1,1520904676,1749083870,0
NR,520,99,45514,123042736,35,100.5885204,13.7270104,349,54,1,1564444300,1752694512,0
LTE,520,18,45514,177661129,64,100.5880201,13.7275708,409,68,1,1597393002,1737492031,0
UMTS,520,4,43997,60762916,481,100.5900319,13.726039,713,158,1,1513721115,1754615213,0
GSM,520,5,43997,206166305,377,100.5897751,13.7260691,1594,104,1,1571262126,1750066756,0
LTE,520,18,43997,240218002,336,100.590067,13.7262398,688,182,1,1695729128,1738184187,0
NR,520,4,43997,224651271,501,100.5901191,13.7262466,372,128,1,1538158832,1752173891,0
UMTS,520,4,43997,232484233,274,100.5899977,13.7260028,1226,68,1,1651518676,1743007590,0
LTE,520,99,43997,117254416,396,100.5901226,13.7260841,486,59,1,1683614745,1746671319,0
LTE,520,18,60153,265984258,122,100.5926805,13.7246567,633,52,1,1635071391,1744522079,0
LTE,520,4,60153,127977590,170,100.5924715,13.7240765,569,14,1,1674892354,1754862973,0
LTE,520,25,60153,260566216,492,100.592696,13.7245824,690,104,1,1536927295,1746974600,0
NR,520,18,60153,193358913,179,100.5924182,13.7246693,312,45,1,1676608327,1749190194,0
NR,520,18,60153,110328046,21,100.5923488,13.7246248,216,94,1,1624109390,1740188766,0
GSM,520,4,20507,224361256,267,100.5649488,13.7428666,1603,109,1,1582572176,1746999559,0
LTE,520,5,20507,18505904,49,100.5650949,13.7430287,547,5,1,1595713401,1745503262,0
NR,520,18,20507,173261970,243,100.565057,13.7428834,340,150,1,1545705882,1748772173,0
LTE,520,4,20507,164062848,491,100.5650114,13.7425713,511,191,1,1676952862,1753063056,0
UMTS,520,99,22274,147614939,458,100.5675072,13.7414317,965,82,1,1518394368,1748052847,0
NR,520,99,22274,265982121,170,100.5672743,13.7412096,396,33,1,1651026407,1746428617,0
NR,520,4,22274,4220864,427,100.5674452,13.7412835,382,15,1,1604217127,1744673941,0
GSM,520,99,22274,67164018,433,100.5676006,13.7413904,1074,69,1,1640951447,1739825316,0
LTE,520,4,22274,68262794,494,100.5673253,13.7415024,498,47,1,1659376795,1744716493,0
NR,520,0,22274,238125304,66,100.5670354,13.7416652,348,184,1,1534484889,1751778418,0
LTE,520,99,37515,159867908,472,100.569539,13.739829,667,17,1,1605022594,1745277675,0
UMTS,520,4,37515,165794302,270,100.5697671,13.7402109,1023,91,1,1665156645,1739292676,0
LTE,520,99,37515,247836999,160,100.5697333,13.7402219,449,60,1,1671569461,1750422310,0
NR,520,18,37515,199756545,323,100.5696756,13.740057,347,81,1,1672332701,1751230703,0
GSM,520,4,37515,78587592,390,100.5696948,13.740095,1121,35,1,1574563872,1745261747,0
LTE,520,18,37515,9139015,303,100.5697478,13.7401661,507,42,1,1531941952,1743893872,0
LTE,520,99,63086,110073592,404,100.5721207,13.7389871,439,58,1,1532611707,1735878538,0
LTE,520,4,63086,26534995,79,100.5718995,13.7388858,357,84,1,1535708870,1753713196,0
LTE,520,5,63086,79311639,345,100.5720361,13.738736,624,94,1,1611036721,1750809757,0
NR,520,99,63086,164327461,263,100.5720244,13.7391717,365,65,1,1647828531,1754580335,0
UMTS,520,4,63086,17711126,166,100.5721948,13.7387793,666,164,1,1529464285,1748431051,0
LTE,520,4,63086,122696998,41,100.5719944,13.7389517,646,44,1,1508594225,1745395410,0
LTE,520,0,47219,88481050,318,100.5738796,13.7376222,641,40,1,1588593953,1741755136,0
LTE,520,5,47219,115422529,469,100.5739481,13.7375907,473,134,1,1658990453,1736180780,0
LTE,520,18,47219,114294741,377,100.5739085,13.7375093,490,4,1,1667701897,1740171415,0
UMTS,520,99,22020,27615711,377,100.5764925,13.7365476,1069,26,1,1605593236,1746769409,0
LTE,520,18,22020,64125616,10,100.5765568,13.7362817,587,93,1,1679420512,1737384562,0
LTE,520,4,22020,166719034,138,100.576524,13.7360459,566,45,1,1650005806,1752084468,0
NR,520,5,53766,121600622,320,100.5790978,13.7349477,225,118,1,1659675549,1742797814,0
LTE,520,25,53766,35201593,275,100.5789668,13.7353068,693,13,1,1655827460,1735332129,0
NR,520,99,53766,117719621,18,100.5791113,13.7350987,222,119,1,1650887334,1738987896,0
UMTS,520,5,53766,141861619,424,100.5785325,13.7353094,1246,45,1,1627874916,1754046439,0
LTE,520,99,53766,9561497,100,100.5787345,13.7351338,612,38,1,1692532026,1752274323,0
LTE,520,4,53766,264041666,36,100.5787273,13.7351816,457,197,1,1583519380,1751950689,0
UMTS,520,18,16151,75667138,386,100.581012,13.7335542,675,176,1,1517526317,1749171651,0
UMTS,520,99,16151,95902194,143,100.5810551,13.7339211,1214,10,1,1564041961,1748198358,0
NR,520,99,16151,246530631,47,100.5811049,13.7337693,362,78,1,1680548590,1748928996,0
UMTS,520,4,54763,45606085,152,100.583274,13.7320534,841,118,1,1564926349,1751069439,0
NR,520,4,54763,8812299,408,100.583578,13.7325435,225,35,1,1604307507,1752553826,0
LTE,520,4,54763,191405160,137,100.583436,13.7325491,424,146,1,1641049608,1751894645,0
NR,520,4,54763,120068248,203,100.5833517,13.7325371,285,13,1,1557068072,1741141450,0
NR,520,18,54763,234548552,442,100.5834148,13.732504,383,190,1,1625014289,1747687265,0
NR,520,5,45462,116158400,183,100.5858956,13.7316126,261,9,1,1684378385,1747866653,0
LTE,520,18,45462,242607339,451,100.5856753,13.7312232,687,134,1,1503709186,1747643826,0
LTE,520,5,45462,75718025,174,100.5856577,13.7316227,527,124,1,1688957944,1751207258,0
NR,520,18,45462,135906618,23,100.5855325,13.7314311,229,1,1,1685116941,1743718989,0
UMTS,520,25,24082,145189926,256,100.5879141,13.729862,1160,110,1,1573830090,1739835841,0
LTE,520,18,24082,207415884,352,100.5879948,13.7300105,496,60,1,1697996795,1744918912,0
NR,520,5,24082,195338035,337,100.5877301,13.7299452,263,137,1,1615770273,1748595431,0
LTE,520,4,15057,63114221,258,100.590287,13.7285962,494,109,1,1668354487,1735131270,0
LTE,520,25,15057,27449253,291,100.590248,13.7285341,596,75,1,1526949405,1754576599,0
LTE,520,18,15057,108100231,162,100.5905239,13.7286421,398,28,1,1557503925,1747287493,0
LTE,520,18,15057,141620394,337,100.5905007,13.7284825,353,110,1,1586352019,1748260226,0
LTE,520,4,27601,138294198,22,100.5923795,13.7273394,639,20,1,1582804000,1736319902,0
LTE,520,25,27601,182884916,353,100.5922856,13.7275901,483,53,1,1669740952,1749047302,0
LTE,520,4,27601,84864238,199,100.5924217,13.7272,401,180,1,1624082075,1751090742,0
NR,520,4,61853,147115481,168,100.5671979,13.7438819,369,158,1,1528979246,1735346064,0
LTE,520,5,61853,120522996,219,100.5670491,13.743924,416,122,1,1538753175,1748967824,0
LTE,520,18,61853,77671638,210,100.5670516,13.7440332,625,138,1,1672897343,1743890941,0
NR,520,99,61853,227806665,373,100.5672255,13.7437962,398,9,1,1504713166,1750833559,0
LTE,520,99,61853,102941135,327,100.5674541,13.7440992,351,93,1,1632870294,1746892821,0
LTE,520,18,56869,179253446,56,100.5698091,13.7429784,514,193,1,1560637907,1738639493,0
UMTS,520,4,56869,61264712,474,100.5695104,13.7430962,980,62,1,1542430296,1740879145,0
LTE,520,4,56869,134369880,96,100.5694083,13.7426009,612,8,1,1502576506,1753496852,0
NR,520,5,52112,98563319,308,100.5715721,13.7416976,398,114,1,1599551661,1746704325,0
UMTS,520,99,52112,266375632,245,100.5719229,13.7414858,679,52,1,1645042768,1749555552,0
NR,520,4,52112,173454153,81,100.5718578,13.7416194,225,146,1,1571787363,1735614579,0
LTE,520,4,52112,148680420,102,100.5719612,13.7413535,354,135,1,1529562483,1753511874,0
LTE,520,5,52112,6876812,464,100.5718444,13.7419081,415,94,1,1626245970,1735965085,0
UMTS,520,99,12159,253847023,375,100.5738419,13.7406804,1147,115,1,1548301131,1735817606,0
NR,520,4,12159,215362770,389,100.5740776,13.7404789,413,109,1,1604959338,1750795033,0
LTE,520,4,12159,137620127,71,100.5741202,13.740469,606,101,1,1562926499,1739929613,0
LTE,520,25,12159,151806895,385,100.5738317,13.7404288,451,155,1,1571000023,1744101400,0
LTE,520,4,18828,75284997,483,100.5763563,13.738927,422,54,1,1556544970,1752092040,0
LTE,520,4,18828,110134508,174,100.5764242,13.7388921,479,107,1,1631439621,1748531450,0
NR,520,4,18828,219942394,207,100.5762566,13.7389894,384,10,1,1501948271,1753492322,0
LTE,520,4,18828,145380964,179,100.5761021,13.7388231,648,157,1,1600100209,1754348782,0
LTE,520,4,18828,52353377,456,100.5763351,13.7389167,575,159,1,1530969787,1754437111,0
NR,520,5,18828,28340647,239,100.5764898,13.7388306,271,38,1,1607827526,1737017962,0
LTE,520,5,64970,23426023,326,100.5788424,13.7376755,611,198,1,1681384665,1744458614,0
LTE,520,18,64970,66473461,64,100.5786996,13.7377692,480,74,1,1662387451,1745051073,0
NR,520,18,64970,44630407,57,100.5786447,13.7379824,389,197,1,1549380398,1746218504,0
NR,520,99,64970,68619961,120,100.5786404,13.7381776,233,83,1,1628265310,1740765303,0
UMTS,520,0,64970,74246955,7,100.5786367,13.7378015,1082,77,1,1505130111,1746343732,0
LTE,520,0,29527,110795652,160,100.5809987,13.7363826,612,22,1,1535830899,1737570086,0
LTE,520,4,29527,79288166,74,100.580922,13.7364207,580,75,1,1575531510,1737189774,0
GSM,520,5,29527,148392211,214,100.5812441,13.7364661,1220,101,1,1683838532,1752012210,0
UMTS,520,5,29527,157478423,4,100.5814601,13.7363713,781,133,1,1655383939,1743541019,0
NR,520,18,43424,229915539,20,100.583497,13.7347106,312,133,1,1545255740,1742050742,0
NR,520,4,43424,182635218,418,100.5836486,13.7350821,308,60,1,1589996663,1752907965,0
LTE,520,4,43424,108028756,352,100.583591,13.7348837,648,100,1,1630400445,1740832843,0
UMTS,520,25,43424,57223244,365,100.583348,13.7346944,1066,7,1,1594613308,1754835108,0
UMTS,520,4,12831,33628497,284,100.5856323,13.7337286,1232,151,1,1654427028,1747364711,0
LTE,520,5,12831,229665349,75,100.5860424,13.733946,448,3,1,1683842454,1749462289,0
UMTS,520,18,12831,224742149,390,100.5855783,13.7335538,685,132,1,1683418318,1738096680,0
LTE,520,4,173,165089435,434,100.5878938,13.7324194,493,47,1,1532170452,1737110040,0
UMTS,520,25,173,243988415,122,100.5878574,13.7323737,966,126,1,1667346791,1738757281,0
UMTS,520,18,173,154999202,366,100.5880584,13.732809,757,72,1,1655293573,1750532994,0
LTE,520,4,14440,116150391,251,100.5902495,13.7315036,661,150,1,1661496298,1740656217,0
LTE,520,18,14440,120548162,83,100.5900361,13.7307895,602,90,1,1505135276,1748234951,0
LTE,520,99,14440,72762687,264,100.5902873,13.7310218,458,17,1,1574719572,1752849239,0
NR,520,18,40187,217922530,132,100.5926432,13.7299069,245,4,1,1629780519,1746518769,0
NR,520,5,40187,23160394,215,100.5925625,13.7300209,225,97,1,1573403111,1736592413,0
LTE,520,4,40187,114852034,316,100.5923744,13.7301286,530,161,1,1534729771,1746765872,0
NR,520,5,28471,213247923,457,100.5717469,13.7439511,247,117,1,1597458400,1748686998,0
NR,520,18,28471,266053213,367,100.5714527,13.7440807,333,18,1,1513413627,1746025679,0
GSM,520,18,28471,62265864,269,100.5717489,13.7440412,1351,114,1,1556767816,1750241845,0
UMTS,520,18,28471,149994985,168,100.5718389,13.7439994,909,109,1,1692845581,1753594626,0
NR,520,5,28471,137235344,65,100.5717628,13.7438954,222,108,1,1619227715,1738013220,0
NR,520,5,28471,232959169,425,100.5717574,13.7438112,309,11,1,1563222256,1737579296,0
GSM,520,4,13412,179581539,306,100.5740585,13.7430175,1258,50,1,1596510444,1735409283,0
LTE,520,4,13412,6591301,122,100.5742501,13.7425914,457,147,1,1654524244,1738076596,0
LTE,520,0,13412,104057079,352,100.5739906,13.7428139,364,122,1,1673828838,1742980461,0
NR,520,5,13412,135635661,239,100.5741657,13.7429005,259,128,1,1537088890,1741159873,0
LTE,520,4,13412,24442233,269,100.5742235,13.7427873,622,153,1,1688792580,1745815529,0
LTE,520,4,43034,89028224,481,100.5765729,13.7414864,635,88,1,1513316574,1746420613,0
LTE,520,5,43034,171812405,122,100.5762513,13.7417194,498,24,1,1587168561,1738902539,0
NR,520,5,43034,67784912,301,100.5768863,13.7416231,253,10,1,1685972733,1742436647,0
LTE,520,18,43034,251871677,240,100.5763633,13.7418463,350,7,1,1615636124,1749137107,0
LTE,520,18,43034,115497916,356,100.5765094,13.7412735,500,92,1,1577914243,1753507269,0
UMTS,520,5,23161,94477394,71,100.5789281,13.739969,1259,101,1,1550432822,1752832040,0
LTE,520,18,23161,200175223,56,100.5791324,13.7401231,415,103,1,1606980426,1738886237,0
NR,520,5,23161,193542934,181,100.5788837,13.7401623,280,44,1,1664380536,1740124826,0
LTE,520,18,23161,260713753,436,100.5787421,13.7401678,684,81,1,1672399585,1740455637,0
UMTS,520,5,29512,181083167,494,100.5807189,13.7391733,1042,22,1,1521634872,1750478150,0
UMTS,520,4,29512,135692491,436,100.5812147,13.7389732,733,14,1,1516762598,1750419172,0
NR,520,5,29512,229034992,85,100.5809942,13.7388236,285,147,1,1583067166,1737338416,0
NR,520,18,29512,182616134,254,100.5807361,13.7388192,387,119,1,1522828853,1743785817,0
NR,520,18,29512,92751104,70,100.580993,13.73924,255,2,1,1535093008,1744598631,0
NR,520,5,29512,143639384,421,100.5808727,13.7391604,347,30,1,1506066287,1743410661,0
LTE,520,0,17882,48028257,161,100.5834427,13.7370997,425,121,1,1643180130,1735449135,0
LTE,520,99,17882,244847515,434,100.5833534,13.7375101,499,189,1,1553756556,1753821934,0
LTE,520,18,17882,235512661,243,100.5830791,13.7380177,613,131,1,1521672233,1735464058,0
NR,520,4,17882,129114256,404,100.5832703,13.737597,330,114,1,1593878414,1749976083,0
UMTS,520,0,17882,178151241,122,100.5832534,13.7376573,1125,173,1,1652046639,1744289292,0
NR,520,99,36793,223735814,278,100.5857227,13.7363886,346,167,1,1542533383,1750357231,0
UMTS,520,18,36793,112480603,245,100.5857602,13.7364531,1180,117,1,1694714697,1750385623,0
NR,520,99,36793,254361644,105,100.5857718,13.7362233,213,49,1,1667848857,1750222972,0
NR,520,5,36793,34163164,362,100.5859033,13.7364149,321,55,1,1631712412,1740305739,0
NR,520,5,36793,60212078,41,100.5859672,13.7363597,347,26,1,1654443163,1737251452,0
NR,520,4,36793,73778310,454,100.5857196,13.7361921,257,18,1,1531523183,1754325644,0
LTE,520,18,50382,207675871,419,100.5878444,13.734921,548,78,1,1522217323,1741057955,0
LTE,520,99,50382,33092517,433,100.5878424,13.7351364,372,149,1,1612512565,1736088308,0
LTE,520,99,50382,94909081,146,100.5879539,13.7347704,587,16,1,1568667861,1740712751,0
NR,520,0,50382,248627089,153,100.5877922,13.7351164,312,125,1,1643363939,1738212305,0
UMTS,520,99,50382,1502987,387,100.5877372,13.7353204,1154,43,1,1670292407,1745294403,0
LTE,520,4,16072,267775672,178,100.5904751,13.7341557,671,21,1,1601936934,1739672883,0
LTE,520,18,16072,138932698,83,100.5906308,13.7339293,430,88,1,1677915738,1743705662,0
UMTS,520,5,16072,142098375,235,100.5906582,13.7338905,638,154,1,1692286315,1752225282,0
LTE,520,18,16072,245933430,256,100.5906579,13.7339086,368,55,1,1650798204,1748764259,0
NR,520,99,24029,85815289,70,100.5737685,13.7455426,346,120,1,1634942631,1752394438,0
LTE,520,4,24029,209705803,419,100.5740084,13.7454798,598,19,1,1695645501,1736125666,0
NR,520,18,24029,7713654,457,100.5741374,13.745446,407,34,1,1696935153,1745493693,0
LTE,520,25,24029,205617345,432,100.5737389,13.7452322,422,132,1,1690930046,1752062632,0
NR,520,4,24029,191371725,218,100.5740233,13.7453206,417,107,1,1576749379,1750902992,0
LTE,520,4,27693,215566601,20,100.5761652,13.7440009,635,122,1,1632519313,1738651506,0
LTE,520,18,27693,21524801,317,100.576262,13.7439709,558,139,1,1663965384,1741519325,0
NR,520,4,27693,163084056,103,100.576447,13.7439474,346,10,1,1644087568,1743901282,0
UMTS,520,4,27693,42009357,138,100.5766336,13.7444047,1227,122,1,1526446018,1751398896,0
LTE,520,5,31833,6167672,192,100.5789726,13.7427592,672,139,1,1605150687,1748640091,0
NR,520,18,31833,48600361,341,100.5786797,13.7431017,243,6,1,1629338605,1738508153,0
UMTS,520,18,31833,10242549,103,100.578847,13.7426089,1021,102,1,1689545436,1738095272,0
LTE,520,18,31833,244266916,315,100.5787935,13.742637,411,49,1,1581037977,1740438330,0
LTE,520,5,31833,23477548,138,100.578837,13.7428487,483,136,1,1561052117,1746996648,0
NR,520,4,31833,94887544,159,100.578512,13.7426956,235,19,1,1586703488,1753009858,0
LTE,520,99,2750,78336054,135,100.581403,13.7415601,642,163,1,1523151006,1738036269,0
LTE,520,18,2750,253821299,431,100.5810644,13.7411556,503,101,1,1557832799,1740053493,0
GSM,520,18,2750,22057525,484,100.5810636,13.7415851,1045,110,1,1530996072,1745944345,0
LTE,520,5,2750,241359842,356,100.5810983,13.7412055,595,167,1,1547562020,1735099124,0
UMTS,520,4,2750,74027876,390,100.5809904,13.7413231,1032,131,1,1505192098,1738819461,0
NR,520,4,2750,202327142,316,100.5810963,13.7410618,408,93,1,1679924872,1739062674,0
UMTS,520,4,11556,53080899,410,100.5833923,13.7399909,887,195,1,1623473681,1753814500,0
LTE,520,18,11556,162996337,14,100.5835773,13.7402631,638,183,1,1664691888,1739162673,0
LTE,520,18,11556,47704635,158,100.5836711,13.7402693,618,68,1,1539113959,1741150152,0
NR,520,4,11556,190189457,337,100.5835029,13.7403546,272,194,1,1550832404,1744199350,0
UMTS,520,4,11556,151092179,173,100.5836347,13.7400829,1256,26,1,1578083063,1747619738,0
NR,520,5,47998,55660028,467,100.5853927,13.738545,385,58,1,1655441375,1742155605,0
NR,520,99,47998,205259054,244,100.5855283,13.7386316,344,105,1,1554404149,1738531418,0
NR,520,5,47998,186419095,263,100.5854041,13.7386912,401,3,1,1693064986,1746358588,0
NR,520,4,40304,41529993,327,100.5880316,13.7378298,389,136,1,1576405024,1751271708,0
LTE,520,4,40304,37422648,153,100.5878875,13.7375906,433,15,1,1536131507,1737706384,0
NR,520,99,40304,184611603,236,100.5882803,13.7379408,371,187,1,1656850091,1746256781,0
GSM,520,18,40304,63623691,285,100.588028,13.7375474,1413,12,1,1503748504,1745782861,0
NR,520,5,40304,66558298,63,100.5878587,13.737591,369,62,1,1660811192,1749352144,0
LTE,520,0,40304,28577599,220,100.5880181,13.7374126,631,60,1,1613047396,1754059891,0
LTE,520,4,25528,255359821,381,100.5902843,13.7362291,363,27,1,1511187815,1749520065,0
GSM,520,0,25528,7348461,417,100.5902142,13.7362229,1667,171,1,1571236705,1753742753,0
NR,520,4,25528,255521772,329,100.5899823,13.736385,319,82,1,1601015984,1750960001,0
LTE,520,5,25528,233132403,309,100.5903273,13.7363255,510,120,1,1622104901,1737500560,0
UMTS,520,4,25528,123668821,232,100.590411,13.7361176,1082,3,1,1563817402,1742255540,0
LTE,520,5,33232,226692260,110,100.5815775,13.7439578,374,127,1,1633648147,1738292168,0
LTE,520,99,33232,265358128,253,100.581194,13.743941,591,53,1,1541877680,1743717925,0
NR,520,4,33232,40316891,53,100.580968,13.7439964,414,27,1,1621468004,1752667826,0
LTE,520,5,33232,261012145,250,100.5813284,13.7436241,514,89,1,1591406708,1746161999,0
LTE,520,4,33232,256903386,146,100.581341,13.7439805,623,198,1,1636357791,1753254093,0
UMTS,520,99,33232,195165859,246,100.581031,13.7437721,981,104,1,1697155343,1740570539,0
NR,520,4,25394,242137947,348,100.5833144,13.7423043,363,112,1,1623700180,1737844109,0
NR,520,18,25394,20049676,94,100.5835031,13.7425138,363,101,1,1572113703,1737869414,0
NR,520,0,25394,62719177,204,100.5833956,13.7425815,405,112,1,1612438385,1737041303,0
NR,520,99,25394,57774144,75,100.5833048,13.7424072,413,7,1,1698767457,1753452826,0
LTE,520,0,25394,203149342,85,100.5833509,13.7424571,584,182,1,1683502243,1750261090,0
LTE,520,5,25394,250034832,197,100.5833259,13.7428652,535,179,1,1514473090,1735840722,0
NR,520,99,24633,208572967,43,100.5858482,13.7415918,401,103,1,1501943572,1754417919,0
NR,520,5,24633,82040343,220,100.5858427,13.7413108,253,5,1,1557309776,1739857109,0
LTE,520,5,24633,25272901,335,100.5859611,13.7411774,680,106,1,1639891820,1752004066,0
LTE,520,18,24633,56327112,353,100.585455,13.7412837,576,60,1,1633900541,1740993211,0
LTE,520,0,64368,198824417,227,100.5526807,13.7106895,589,128,1,1545818318,1753386317,0
NR,520,18,64368,174836902,144,100.5526566,13.7107161,340,24,1,1672250918,1750158039,0
LTE,520,4,64368,159123550,382,100.552806,13.7109032,680,138,1,1561527201,1753798539,0
NR,520,99,64368,37301003,342,100.552777,13.7110099,226,193,1,1662430432,1741772430,0
GSM,520,4,64368,43125791,6,100.5527993,13.7108511,1152,108,1,1539222797,1752505457,0
NR,520,0,17950,14806985,42,100.5890151,13.7494831,373,194,1,1671394018,1739635467,0
UMTS,520,18,17950,37376495,327,100.588973,13.7497767,762,77,1,1652779785,1741594422,0
UMTS,520,25,17950,138011618,301,100.5893313,13.7495086,1158,128,1,1501816047,1741033452,0
GSM,520,18,17950,213582841,383,100.5888279,13.7497351,1561,75,1,1536796883,1744464077,0
NR,520,4,17950,139393137,394,100.589018,13.7494709,313,155,1,1683871130,1751675803,0
UMTS,520,18,17950,146953642,433,100.5891761,13.7496702,1047,117,1,1576129470,1738818941,0
UMTS,520,4,35638,180923777,214,100.5985835,13.7321258,648,37,1,1605093243,1738020949,0
UMTS,520,5,35638,124081836,309,100.5988591,13.7316779,1151,179,1,1690321270,1736820498,0
NR,520,99,35638,137735334,131,100.5989824,13.7322334,333,86,1,1606682832,1740660482,0
LTE,520,5,14798,209731956,200,100.5574711,13.7450719,637,11,1,1533289616,1748005854,0
LTE,520,4,14798,225212510,469,100.5570406,13.7449924,428,95,1,1688743051,1736231583,0
NR,520,5,14798,192143237,292,100.5575471,13.7449983,223,98,1,1610204285,1735959169,0
UMTS,520,99,14798,163742446,314,100.5573842,13.7453936,1080,177,1,1586101893,1746332170,0
LTE,520,18,60124,194960446,237,100.5946761,13.7510796,497,110,1,1631803240,1752536025,0
UMTS,520,5,60124,161307375,136,100.5947825,13.7509254,1143,182,1,1523307382,1750462647,0
NR,520,4,60124,159505043,274,100.5949115,13.7508717,292,171,1,1663990960,1745625144,0
NR,520,5,60124,22570880,357,100.5947907,13.7509449,378,78,1,1612214654,1747790278,0
LTE,520,99,28541,52424831,385,100.552251,13.7495947,401,177,1,1527281967,1748574165,0
LTE,520,5,28541,167108624,391,100.5523474,13.7500137,531,23,1,1608718547,1752808191,0
LTE,520,5,28541,46151565,148,100.5526337,13.7501227,602,37,1,1575549221,1743953018,0
NR,520,5,28541,190814953,380,100.55248,13.7498194,331,18,1,1614841764,1750049579,0
UMTS,520,18,28541,103097446,212,100.5527595,13.7500391,1213,184,1,1612049931,1746562348,0
NR,520,18,25699,86152527,353,100.5521076,13.7428342,414,183,1,1629734845,1736635231,0
NR,520,4,25699,261659672,491,100.551958,13.7429569,245,85,1,1569319923,1742034383,0
NR,520,4,25699,118869903,489,100.5519652,13.7429772,392,75,1,1660241799,1743162712,0
NR,520,5,24759,148024329,336,100.5988146,13.7433051,336,139,1,1695934586,1754807291,0
LTE,520,18,24759,84739497,70,100.5992685,13.7434974,557,178,1,1692764240,1740556997,0
LTE,520,5,24759,30403585,155,100.5988387,13.7434172,402,177,1,1686080937,1743727268,0
NR,520,99,24759,261740296,74,100.5987561,13.7432992,226,104,1,1628614596,1742674884,0
LTE,520,4,24759,143705016,303,100.5990985,13.7433597,472,71,1,1544920763,1750050493,0
UMTS,520,18,30251,25872283,328,100.5931734,13.7430102,1161,73,1,1546592123,1735767955,0
NR,520,18,30251,261260729,221,100.5932122,13.7426789,251,7,1,1696137030,1741197014,0
NR,520,18,30251,14085987,9,100.5931506,13.7428736,218,66,1,1559491212,1743126525,0
LTE,520,99,30251,171402376,493,100.5930794,13.7431336,413,10,1,1670664772,1745219820,0
GSM,520,5,61268,50050090,255,100.5591727,13.7517585,1241,109,1,1543325035,1737076170,0
NR,520,25,61268,151418502,335,100.5589741,13.7519283,256,35,1,1597110641,1741367124,0
LTE,520,0,61268,56574122,83,100.559074,13.7521199,427,138,1,1543352718,1740087304,0
LTE,520,4,61268,152713046,182,100.5592525,13.7518786,368,172,1,1616774621,1743227461,0
LTE,520,4,64785,206219771,192,100.5755827,13.7505806,427,19,1,1638198295,1745353802,0
LTE,520,5,64785,158308812,65,100.5760434,13.7506037,565,78,1,1675787367,1745099845,0
LTE,520,99,64785,244766109,263,100.5757624,13.75046,637,125,1,1593978292,1735299615,0
NR,520,99,64785,66345873,111,100.575831,13.7505059,405,141,1,1580462672,1738908829,0
