radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,520,15,20021,42125612,0,100.552,13.731,1000,1,1,0,0,0
LTE,520,5,113,12641539,0,100.564,13.731,1000,1,1,0,0,0
UMTS,520,15,20021,42114868,0,100.566,13.731,4070,1,1,0,0,0
GSM,520,1,26040,805,0,100.552,13.731,1000,1,1,0,0,0
UMTS,520,5,1602,132503162,0,100.561,13.732,1000,1,1,0,0,0
LTE,520,5,125,4813057,0,100.555,13.732,9651,1,1,0,0,0
UMTS,520,4,1620,137735020,0,100.565,13.732,1000,1,1,0,0,0
LTE,520,3,912,154890372,0,100.552,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41888329,0,100.566,13.732,2919,1,1,0,0,0
UMTS,520,3,20025,42118633,0,100.551,13.732,1000,1,1,0,0,0
UMTS,520,3,20025,41891347,0,100.563,13.732,1000,1,1,0,0,0
LTE,520,4,1004,15949057,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,5,3052,23338016,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,3,20025,42118123,0,100.565,13.732,1000,1,1,0,0,0
GSM,520,99,15062,3994,0,100.566,13.732,1000,1,1,0,0,0
UMTS,520,15,20021,42114452,0,100.561,13.732,1000,1,1,0,0,0
UMTS,520,15,20021,42118410,0,100.553,13.732,2543,1,1,0,0,0
LTE,520,3,912,155021413,0,100.561,13.732,1000,1,1,0,0,0
LTE,520,3,866,154884245,0,100.561,13.732,1000,1,1,0,0,0
LTE,520,5,113,46594,0,100.564,13.732,1181,1,1,0,0,0
LTE,520,3,866,157071974,0,100.564,13.732,1000,1,1,0,0,0
LTE,520,18,112,4984838,0,100.561,13.732,1000,1,1,0,0,0
LTE,520,3,866,157071973,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,4,1622,137728055,0,100.565,13.732,1000,1,1,0,0,0
LTE,520,4,3002,1666846,0,100.556,13.732,8404,1,1,0,0,0
UMTS,520,4,1602,137728065,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,4,1622,137727483,0,100.567,13.732,1000,1,1,0,0,0
UMTS,520,15,13011,42617946,0,100.556,13.732,7449,1,1,0,0,0
LTE,520,3,866,156934245,0,100.562,13.732,6331,1,1,0,0,0
LTE,520,4,3004,15949086,0,100.565,13.732,1000,1,1,0,0,0
UMTS,520,5,3053,23354234,0,100.553,13.732,3658,1,1,0,0,0
LTE,520,3,912,154890363,0,100.55,13.732,4431,1,1,0,0,0
GSM,520,1,1020,53293,0,100.56,13.732,1000,1,1,0,0,0
LTE,520,3,866,157086842,0,100.563,13.732,1000,1,1,0,0,0
LTE,520,3,866,156937389,0,100.563,13.732,1000,1,1,0,0,0
LTE,520,3,866,156937344,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,5,3051,23355950,0,100.563,13.732,1000,1,1,0,0,0
LTE,520,4,3004,15949087,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,5,3053,23346714,0,100.557,13.732,1919,1,1,0,0,0
UMTS,520,15,16021,41888109,0,100.566,13.732,1000,1,1,0,0,0
LTE,520,47,33052,78640151,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,15,20025,42118419,0,100.552,13.732,1000,1,1,0,0,0
UMTS,520,15,20021,41903486,0,100.552,13.732,1000,1,1,0,0,0
UMTS,520,3,20025,43112157,0,100.554,13.732,1000,1,1,0,0,0
LTE,520,5,2027,12114052,0,100.56,13.732,1000,1,1,0,0,0
LTE,520,18,3052,64555778,0,100.561,13.732,7081,1,1,0,0,0
LTE,520,3,912,155014247,0,100.561,13.732,1000,1,1,0,0,0
LTE,520,3,866,156937327,0,100.565,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41889592,0,100.564,13.732,1000,1,1,0,0,0
LTE,520,3,868,154887291,0,100.564,13.732,4923,1,1,0,0,0
GSM,520,18,10087,2482,0,100.55,13.732,1000,1,1,0,0,0
UMTS,520,3,16025,41906081,0,100.552,13.732,1000,1,1,0,0,0
LTE,520,5,121,11399938,0,100.565,13.732,4839,1,1,0,0,0
LTE,520,3,866,156937339,0,100.559,13.732,2474,1,1,0,0,0
LTE,520,3,866,154881126,0,100.56,13.732,2609,1,1,0,0,0
LTE,520,3,866,157065083,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,0,1017,10005609,0,100.552,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41889724,0,100.553,13.732,3509,1,1,0,0,0
UMTS,520,15,16021,41890413,0,100.556,13.732,7190,1,1,0,0,0
LTE,520,3,866,156942460,0,100.565,13.732,1000,1,1,0,0,0
LTE,520,99,113,3156809,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,3,20025,42113238,0,100.551,13.732,1000,1,1,0,0,0
UMTS,520,5,3051,23331663,0,100.553,13.732,1000,1,1,0,0,0
UMTS,520,4,1602,137724283,0,100.56,13.732,1000,1,1,0,0,0
GSM,520,1,26040,686,0,100.558,13.732,1000,1,1,0,0,0
UMTS,520,3,16025,41889965,0,100.564,13.732,1000,1,1,0,0,0
LTE,520,3,398,9598922,0,100.564,13.732,1000,1,1,0,0,0
UMTS,520,3,16025,41910467,0,100.564,13.732,1000,1,1,0,0,0
LTE,520,3,912,154890472,0,100.555,13.732,1000,1,1,0,0,0
UMTS,520,5,1602,132480544,0,100.557,13.732,1000,1,1,0,0,0
LTE,520,3,866,154884285,0,100.561,13.732,1000,1,1,0,0,0
LTE,520,4,2002,18921248,0,100.56,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41890392,0,100.563,13.732,1000,1,1,0,0,0
LTE,520,47,33052,76800535,0,100.56,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41890421,0,100.565,13.732,1000,1,1,0,0,0
UMTS,520,18,14612,7343124,0,100.561,13.732,1000,1,1,0,0,0
UMTS,520,4,1602,137726565,0,100.561,13.732,1000,1,1,0,0,0
GSM,520,99,1622,43810,0,100.564,13.732,1000,1,1,0,0,0
LTE,520,4,3027,12062853,0,100.552,13.732,1000,1,1,0,0,0
UMTS,520,3,20025,43111370,0,100.558,13.732,1000,1,1,0,0,0
LTE,520,3,912,156937068,0,100.56,13.732,1000,1,1,0,0,0
LTE,520,3,866,154881136,0,100.56,13.732,1000,1,1,0,0,0
UMTS,520,18,14612,7353811,0,100.55,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41898496,0,100.564,13.732,1000,1,1,0,0,0
LTE,520,3,444,9914813,0,100.565,13.732,1372,1,1,0,0,0
UMTS,520,5,3051,23344079,0,100.561,13.732,1089,1,1,0,0,0
UMTS,520,5,3052,23335235,0,100.565,13.732,1000,1,1,0,0,0
UMTS,520,15,20021,42118409,0,100.552,13.732,5100,1,1,0,0,0
UMTS,520,5,14612,7342297,0,100.552,13.732,1000,1,1,0,0,0
LTE,520,4,1004,2980098,0,100.567,13.732,1000,1,1,0,0,0
UMTS,520,15,16021,41890396,0,100.566,13.732,1000,1,1,0,0,0
LTE,520,3,866,156936305,0,100.565,13.732,1000,1,1,0,0,0
LTE,520,3,866,157086841,0,100.563,13.732,1000,1,1,0,0,0
LTE,520,3,867,154880869,0,100.566,13.732,5919,1,1,0,0,0
UMTS,520,5,3053,23339846,0,100.557,13.732,1031,1,1,0,0,0
UMTS,520,15,16021,41893036,0,100.566,13.732,1000,1,1,0,0,0
LTE,520,4,3004,1462050,0,100.56,13.732,1000,1,1,0,0,0
UMTS,520,18,14721,8138814,0,100.55,13.732,1000,1,1,0,0,0
UMTS,520,3,14025,41381783,0,100.55,13.732,1000,1,1,0,0,0
UMTS,520,3,14025,41702217,0,100.55,13.732,1000,1,1,0,0,0
UMTS,520,5,1622,137704756,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,18,3101,23681127,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,47,33101,79050509,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,18,866,156942437,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,18,14612,7345239,0,100.569,13.724,6576,1,1,0,0,0
LTE,520,5,14210,362,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,3,14239,23,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,3,16025,41913365,0,100.575,13.724,7685,1,1,0,0,0
UMTS,520,15,20021,42113852,0,100.568,13.724,1000,1,1,0,0,0
LTE,520,3,864,157195878,0,100.579,13.724,1213,1,1,0,0,0
LTE,520,5,3004,14932768,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,15,1248,157187551,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,5,3004,14932770,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,4,1622,137730178,0,100.577,13.724,1000,1,1,0,0,0
UMTS,520,15,20021,42113853,0,100.567,13.724,1000,1,1,0,0,0
GSM,520,18,14210,362,0,100.58,13.724,1000,1,1,0,0,0
UMTS,520,5,3052,23354678,0,100.569,13.724,1000,1,1,0,0,0
UMTS,520,4,1622,137728937,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,18,14612,7353186,0,100.577,13.724,1000,1,1,0,0,0
LTE,520,4,20004,27059516,0,100.58,13.724,3951,1,1,0,0,0
UMTS,520,15,20021,42125607,0,100.567,13.724,1000,1,1,0,0,0
LTE,520,3,864,157187459,0,100.578,13.724,1000,1,1,0,0,0
LTE,520,5,3004,31150377,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,3,16025,41893686,0,100.581,13.724,1000,1,1,0,0,0
LTE,520,3,864,157191549,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,15,16021,41890553,0,100.578,13.724,1000,1,1,0,0,0
UMTS,520,1,16021,41892979,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,3,16025,41887963,0,100.58,13.724,1000,1,1,0,0,0
UMTS,520,18,14782,9122189,0,100.578,13.724,1995,1,1,0,0,0
UMTS,520,5,3101,23682702,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,18,3052,64378627,0,100.568,13.724,4282,1,1,0,0,0
LTE,520,3,866,156938608,0,100.573,13.724,1000,1,1,0,0,0
UMTS,520,3,16025,41898218,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,3,13015,42615782,0,100.581,13.724,5974,1,1,0,0,0
LTE,520,3,864,157187441,0,100.578,13.724,1000,1,1,0,0,0
UMTS,520,3,16025,41892996,0,100.581,13.724,1000,1,1,0,0,0
LTE,520,47,33101,79050559,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,5,3051,23343391,0,100.568,13.724,1000,1,1,0,0,0
UMTS,520,18,14782,9123028,0,100.582,13.724,1000,1,1,0,0,0
UMTS,520,15,13011,42620706,0,100.58,13.724,4032,1,1,0,0,0
UMTS,520,15,13011,42622488,0,100.583,13.724,3806,1,1,0,0,0
LTE,520,3,864,157191550,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,4,20004,27059517,0,100.581,13.724,1000,1,1,0,0,0
GSM,520,99,1622,33890,0,100.579,13.724,1000,1,1,0,0,0
LTE,520,47,33101,79050529,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,15,16021,41892996,0,100.578,13.724,1000,1,1,0,0,0
UMTS,520,18,14782,9122190,0,100.578,13.724,2372,1,1,0,0,0
LTE,520,3,864,157191528,0,100.578,13.724,1000,1,1,0,0,0
UMTS,520,18,14612,7340968,0,100.567,13.724,1000,1,1,0,0,0
UMTS,520,3,16025,41893687,0,100.578,13.724,1000,1,1,0,0,0
LTE,520,3,866,156938085,0,100.579,13.724,4321,1,1,0,0,0
UMTS,520,18,3051,23343391,0,100.568,13.724,1000,1,1,0,0,0
UMTS,520,3,7025,42023684,0,100.576,13.724,1000,1,1,0,0,0
GSM,520,1,24040,649,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,3,864,157315173,0,100.58,13.724,1000,1,1,0,0,0
GSM,520,1,24040,514,0,100.58,13.724,1000,1,1,0,0,0
LTE,520,5,1002,64724993,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,99,866,156938619,0,100.572,13.724,1000,1,1,0,0,0
LTE,520,3,912,156937860,0,100.567,13.724,1000,1,1,0,0,0
GSM,520,1,24040,593,0,100.579,13.724,1000,1,1,0,0,0
UMTS,520,15,16025,41887963,0,100.581,13.725,1000,1,1,0,0,0
LTE,520,3,866,157077605,0,100.58,13.725,2248,1,1,0,0,0
UMTS,520,5,14612,7354646,0,100.579,13.725,1000,1,1,0,0,0
LTE,520,3,864,157133670,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,5,14612,7340963,0,100.568,13.725,1000,1,1,0,0,0
LTE,520,18,3051,64641539,0,100.568,13.725,1521,1,1,0,0,0
LTE,520,3,912,156936048,0,100.573,13.725,1000,1,1,0,0,0
UMTS,520,18,14612,7340966,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,3,864,157187449,0,100.58,13.725,1000,1,1,0,0,0
LTE,520,5,121,92419,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,5,3052,23355273,0,100.574,13.725,7177,1,1,0,0,0
GSM,520,18,14210,289,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,15,13011,42618974,0,100.575,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41898755,0,100.572,13.725,5490,1,1,0,0,0
LTE,520,4,3004,2544929,0,100.581,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7313291,0,100.577,13.725,1137,1,1,0,0,0
LTE,520,47,33051,80047667,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,3,864,41908690,0,100.579,13.725,1000,1,1,0,0,0
LTE,520,3,864,156932719,0,100.576,13.725,1000,1,1,0,0,0
LTE,520,3,864,157187434,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,5,3051,23343392,0,100.57,13.725,1114,1,1,0,0,0
LTE,520,3,864,157370470,0,100.58,13.725,1273,1,1,0,0,0
LTE,520,4,3004,499456,0,100.578,13.725,2300,1,1,0,0,0
GSM,520,18,14002,161,0,100.57,13.725,1030,1,1,0,0,0
UMTS,520,15,16021,41889726,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,15,16021,41892687,0,100.578,13.725,1000,1,1,0,0,0
LTE,520,4,20004,2544959,0,100.58,13.725,1000,1,1,0,0,0
UMTS,520,4,1622,137730327,0,100.57,13.725,1533,1,1,0,0,0
UMTS,520,15,13011,42617954,0,100.582,13.725,6420,1,1,0,0,0
UMTS,520,15,16021,41911046,0,100.583,13.725,2251,1,1,0,0,0
UMTS,520,18,14612,7340963,0,100.568,13.725,1000,1,1,0,0,0
LTE,520,15,1231,156939997,0,100.578,13.725,1000,1,1,0,0,0
LTE,520,18,3101,64282628,0,100.577,13.725,2463,1,1,0,0,0
UMTS,520,1,121,11446018,0,100.576,13.725,1000,1,1,0,0,0
LTE,520,5,121,1477380,0,100.578,13.725,6352,1,1,0,0,0
UMTS,520,15,16021,41889964,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,47,33101,78378261,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,1,113,12436737,0,100.574,13.725,1000,1,1,0,0,0
LTE,520,3,864,157318770,0,100.583,13.725,1000,1,1,0,0,0
UMTS,520,15,16021,41913746,0,100.574,13.725,1144,1,1,0,0,0
LTE,520,3,864,157318783,0,100.583,13.725,1000,1,1,0,0,0
LTE,520,3,864,157191546,0,100.577,13.725,1011,1,1,0,0,0
UMTS,520,3,16025,41892695,0,100.575,13.725,5091,1,1,0,0,0
LTE,520,3,864,157187436,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,18,14612,7353187,0,100.567,13.725,1000,1,1,0,0,0
GSM,520,1,4020,53294,0,100.583,13.725,1000,1,1,0,0,0
LTE,520,4,3004,13560321,0,100.578,13.725,1000,1,1,0,0,0
GSM,520,1,24040,518,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,42137044,0,100.571,13.725,1000,1,1,0,0,0
UMTS,520,15,20021,42137040,0,100.569,13.725,1000,1,1,0,0,0
UMTS,520,15,16021,41908677,0,100.578,13.725,1000,1,1,0,0,0
GSM,520,1,4020,38836,0,100.578,13.725,1000,1,1,0,0,0
LTE,520,47,33101,78481431,0,100.58,13.725,1000,1,1,0,0,0
UMTS,520,18,14782,9117605,0,100.582,13.725,1343,1,1,0,0,0
LTE,520,3,864,157187429,0,100.58,13.725,1192,1,1,0,0,0
UMTS,520,18,3051,23340297,0,100.568,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7320551,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7330071,0,100.579,13.725,1000,1,1,0,0,0
GSM,520,99,1622,33010,0,100.568,13.725,1000,1,1,0,0,0
UMTS,520,15,20021,42113233,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,4,2004,5102372,0,100.576,13.725,5038,1,1,0,0,0
UMTS,520,5,18,7320551,0,100.58,13.725,1000,1,1,0,0,0
UMTS,520,5,18,7330071,0,100.58,13.725,1000,1,1,0,0,0
UMTS,520,5,1013,7451391,0,100.58,13.725,1000,1,1,0,0,0
UMTS,520,5,3101,23682114,0,100.567,13.725,1000,1,1,0,0,0
UMTS,520,5,1622,137692961,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,5,3004,13560351,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,15,16021,41911647,0,100.576,13.725,3617,1,1,0,0,0
LTE,520,3,864,157187439,0,100.581,13.725,1000,1,1,0,0,0
UMTS,520,1,18,7331083,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,18,14782,9121591,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,1,3101,62554369,0,100.575,13.725,1000,1,1,0,0,0
UMTS,520,3,20025,42113233,0,100.567,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,42225994,0,100.577,13.725,1000,1,1,0,0,0
LTE,520,4,3004,9999648,0,100.569,13.725,1000,1,1,0,0,0
LTE,520,4,20004,2544958,0,100.578,13.725,1029,1,1,0,0,0
LTE,520,3,912,156937861,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,18,3052,65163521,0,100.576,13.725,5352,1,1,0,0,0
UMTS,520,18,14612,7354647,0,100.567,13.725,1000,1,1,0,0,0
LTE,520,47,33101,79325749,0,100.577,13.725,1000,1,1,0,0,0
LTE,520,18,1336,5158801,0,100.577,13.725,1020,1,1,0,0,0
UMTS,520,3,16025,41910485,0,100.577,13.725,1918,1,1,0,0,0
UMTS,520,5,3051,23340296,0,100.574,13.725,1000,1,1,0,0,0
LTE,520,4,3004,499488,0,100.579,13.725,2616,1,1,0,0,0
UMTS,520,15,16021,41889827,0,100.577,13.725,1000,1,1,0,0,0
LTE,520,3,864,157133669,0,100.58,13.725,4316,1,1,0,0,0
LTE,520,47,33101,79050517,0,100.577,13.725,1000,1,1,0,0,0
LTE,520,3,864,157191545,0,100.577,13.725,1000,1,1,0,0,0
LTE,520,3,864,157186150,0,100.58,13.725,1000,1,1,0,0,0
LTE,520,5,1153,62553346,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,5,1102,20421712,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,15,16021,41908675,0,100.58,13.725,1000,1,1,0,0,0
LTE,520,3,864,157194097,0,100.578,13.725,2265,1,1,0,0,0
LTE,520,4,1004,9999618,0,100.569,13.725,1000,1,1,0,0,0
GSM,520,99,16061,3986,0,100.569,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42044629,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,18,14717,7876407,0,100.576,13.725,1000,1,1,0,0,0
GSM,520,99,1622,33388,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,5,3052,23342353,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,42118374,0,100.567,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42045209,0,100.567,13.725,1000,1,1,0,0,0
GSM,520,99,16061,3987,0,100.567,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42034447,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42034437,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42034427,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,15025,41706757,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,15025,41706767,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41909675,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41909975,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,14025,41717317,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,14670,42118375,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,14670,42081854,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,14670,42118374,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,14025,41706757,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,14670,42137033,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,5,3051,7353187,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7313687,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7324687,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,99,16061,18634,0,100.57,13.725,1000,1,1,0,0,0
GSM,520,99,1622,35120,0,100.57,13.725,1000,1,1,0,0,0
LTE,520,3,912,157134437,0,100.57,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42034428,0,100.571,13.725,1000,1,1,0,0,0
UMTS,520,99,16061,3984,0,100.571,13.725,1000,1,1,0,0,0
LTE,520,5,113,12436738,0,100.572,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41897166,0,100.572,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41910255,0,100.572,13.725,1000,1,1,0,0,0
LTE,520,4,1004,499457,0,100.572,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7329958,0,100.572,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42036857,0,100.574,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42036860,0,100.574,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41910628,0,100.574,13.725,1000,1,1,0,0,0
UMTS,520,5,3101,23681130,0,100.575,13.725,1000,1,1,0,0,0
UMTS,520,3,39230,41910475,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,39230,41898206,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,18,14717,7877845,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,5,3101,23670033,0,100.576,13.725,1000,1,1,0,0,0
LTE,520,5,113,11446017,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42023674,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42018947,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42023669,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42023659,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42023660,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,6025,41363437,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41879202,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41879201,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41893677,0,100.576,13.725,1000,1,1,0,0,0
LTE,520,4,1004,499486,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,5,3051,23342356,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,5,3052,23681127,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,0,1012,7315807,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,39230,41887641,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,3,39230,41888327,0,100.576,13.725,1000,1,1,0,0,0
LTE,520,5,113,92419,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42023680,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41893682,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41893672,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41893667,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,3,14025,41369160,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,5,3052,23342352,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,18,14612,7352119,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7320921,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,99,1622,33001,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,0,1012,7310431,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41892981,0,100.578,13.725,1000,1,1,0,0,0
GSM,520,99,1622,37478,0,100.578,13.725,1000,1,1,0,0,0
UMTS,520,5,3101,23679122,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,5,3101,23679124,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42023658,0,100.579,13.725,1000,1,1,0,0,0
LTE,520,3,865,155015013,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,6025,41564906,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41893666,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41908675,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41908665,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,5,3052,23351444,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,0,18,499456,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42044627,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,7025,42044647,0,100.579,13.725,1000,1,1,0,0,0
GSM,520,99,1622,33680,0,100.579,13.725,1000,1,1,0,0,0
LTE,520,4,1004,2544959,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41889722,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,3,39230,41893676,0,100.582,13.725,1000,1,1,0,0,0
UMTS,520,3,6025,41572206,0,100.583,13.725,1000,1,1,0,0,0
LTE,520,3,866,157071461,0,100.57,13.725,2103,1,1,0,0,0
UMTS,520,5,3101,23681129,0,100.58,13.725,4204,1,1,0,0,0
UMTS,520,15,4011,42150271,0,100.573,13.725,6834,1,1,0,0,0
LTE,520,47,121,864517,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,42216659,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,3,16025,41908690,0,100.579,13.725,5497,1,1,0,0,0
UMTS,520,0,18,7310431,0,100.577,13.725,1000,1,1,0,0,0
UMTS,520,15,16021,41910476,0,100.576,13.725,1000,1,1,0,0,0
UMTS,520,0,18,7329957,0,100.576,13.725,1000,1,1,0,0,0
LTE,520,3,864,157313384,0,100.579,13.725,1000,1,1,0,0,0
UMTS,520,5,3101,23682115,0,100.574,13.725,1000,1,1,0,0,0
LTE,520,4,2004,5102340,0,100.58,13.725,1000,1,1,0,0,0
LTE,520,3,864,156932729,0,100.577,13.725,1016,1,1,0,0,0
UMTS,520,0,18,7330291,0,100.578,13.725,1000,1,1,0,0,0
LTE,520,4,3004,9193246,0,100.579,13.725,1000,1,1,0,0,0
LTE,520,47,33101,79325747,0,100.578,13.725,1000,1,1,0,0,0
LTE,520,5,3004,13560350,0,100.577,13.726,1000,1,1,0,0,0
LTE,520,47,33101,79050637,0,100.578,13.726,1000,1,1,0,0,0
UMTS,520,5,3051,23340299,0,100.572,13.726,1000,1,1,0,0,0
LTE,520,47,33101,78378263,0,100.577,13.726,1000,1,1,0,0,0
UMTS,520,15,16021,41910475,0,100.576,13.726,1378,1,1,0,0,0
UMTS,520,15,16021,41892980,0,100.577,13.726,2832,1,1,0,0,0
LTE,520,4,20004,8962877,0,100.583,13.726,1000,1,1,0,0,0
